date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:16:56	142597/142597	---M--	200	added ('OK')	image/jpeg	etag:%22f0f19eb4c596b42deb0a78e74c819dd3%22	http://cdn.shopify.com/s/files/1/0271/9799/products/3a_e2e98cfc-841c-49ad-84b6-7950355fb1fe.jpeg?v=1380638420	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/3a_e2e98cfc-841c-49ad-84b6-7950355fb1fee6e6.jpg	(from https://envy-stockholm.myshopify.com/products/lakshmi-leather-shorts)
00:16:56	659/659	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Oct%202015%2016:16:56%20GMT	http://pinterest.com/pin/create/button/?url=http://envy-stockholm.myshopify.com/products/lakshmi-leather-shorts&media=//cdn.shopify.com/s/files/1/0271/9799/products/3a_e2e98cfc-841c-49ad-84b6-7950355fb1fe_1024x1024.jpeg?v=1380638420&description=Lakshmi%20leather%20shorts	D:/Dropbox/themeforest/envy/pinterest.com/pin/create/button/indexb5d7.html	(from https://envy-stockholm.myshopify.com/products/lakshmi-leather-shorts)
00:16:57	28387/28387	---M--	200	added ('OK')	image/jpeg	etag:%22f0f19eb4c596b42deb0a78e74c819dd3%22	http://cdn.shopify.com/s/files/1/0271/9799/products/3a_e2e98cfc-841c-49ad-84b6-7950355fb1fe_grande.jpeg?v=1380638420	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/3a_e2e98cfc-841c-49ad-84b6-7950355fb1fe_grandee6e6.jpg	(from https://envy-stockholm.myshopify.com/products/lakshmi-leather-shorts)
00:16:57	770/770	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:372f5ce2919a3c16acce7ee3663f6bc8	http://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts.oembed	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts.oembed	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:16:59	34540/34540	---M--	200	added ('OK')	image/jpeg	etag:%22ca45e78a2f31765e6127b20a85782c54%22	http://cdn.shopify.com/s/files/1/0271/9799/products/3b_5250d3bc-a1e8-42df-ba9a-2b86b1422a41_grande.jpeg?v=1380638420	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/3b_5250d3bc-a1e8-42df-ba9a-2b86b1422a41_grandee6e6.jpg	(from https://envy-stockholm.myshopify.com/products/lakshmi-leather-shorts)
00:16:59	31969/31969	---M--	200	added ('OK')	image/jpeg	etag:%22f301426049be47a3381554d8546d787d%22	http://cdn.shopify.com/s/files/1/0271/9799/products/3c_42f8f5f7-0412-45d9-bf16-f139b8c86cbb_grande.jpeg?v=1380638420	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/3c_42f8f5f7-0412-45d9-bf16-f139b8c86cbb_grandee6e6.jpg	(from https://envy-stockholm.myshopify.com/products/lakshmi-leather-shorts)
00:17:01	5765/5765	---M--	200	added ('OK')	image/jpeg	etag:%2203680854fb9ae591749272d04f057211%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_compact.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_compactab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:02	4669/4669	---M--	200	added ('OK')	image/jpeg	etag:%22cfbec7ddbacdce47606579b7a23e9cde%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12b_9fed84f7-a333-46e5-9454-5bed30132c45_compact.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12b_9fed84f7-a333-46e5-9454-5bed30132c45_compactab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:15	95632/95632	---M--	200	added ('OK')	image/jpeg	etag:%22cfbec7ddbacdce47606579b7a23e9cde%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12b_9fed84f7-a333-46e5-9454-5bed30132c45_1024x1024.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12b_9fed84f7-a333-46e5-9454-5bed30132c45_1024x1024ab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:17	4845/4845	---M--	200	added ('OK')	image/jpeg	etag:%22f290a920113a07c335fb1e36391adb89%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12c_0e88e69b-33e2-4eda-b472-945faecf7ca3_compact.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12c_0e88e69b-33e2-4eda-b472-945faecf7ca3_compactab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:18	95328/95328	---M--	200	added ('OK')	image/jpeg	etag:%22f290a920113a07c335fb1e36391adb89%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12c_0e88e69b-33e2-4eda-b472-945faecf7ca3_1024x1024.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12c_0e88e69b-33e2-4eda-b472-945faecf7ca3_1024x1024ab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:25	36915/36915	---M--	200	added ('OK')	image/jpeg	etag:%22cfbec7ddbacdce47606579b7a23e9cde%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12b_9fed84f7-a333-46e5-9454-5bed30132c45_grande.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12b_9fed84f7-a333-46e5-9454-5bed30132c45_grandeab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:29	74008/74008	---M--	200	added ('OK')	image/jpeg	etag:%2203680854fb9ae591749272d04f057211%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_grande.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_grandeab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:30	721/721	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Oct%202015%2016:17:30%20GMT	http://pinterest.com/pin/create/button/?url=http://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts&media=//cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_1024x1024.jpeg?v=1380638441&description=Le%20Garcon%20distressed%20Bermuda%20shorts	D:/Dropbox/themeforest/envy/pinterest.com/pin/create/button/indexab7c.html	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:31	36678/36678	---M--	200	added ('OK')	image/jpeg	etag:%22f290a920113a07c335fb1e36391adb89%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12c_0e88e69b-33e2-4eda-b472-945faecf7ca3_grande.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12c_0e88e69b-33e2-4eda-b472-945faecf7ca3_grandeab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:32	743/743	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:e14b743df60f825e7c89cce4c25567e7	http://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts.oembed	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts.oembed	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:36	253181/253181	---M--	200	added ('OK')	image/jpeg	etag:%2203680854fb9ae591749272d04f057211%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_1024x1024.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281_1024x1024ab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:17:37	2470/2470	---M--	200	added ('OK')	image/jpeg	etag:%22fd4503c892ab725a2315d56ed04767d8%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_compact.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_compact83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:44	71924/71924	---M--	200	added ('OK')	image/jpeg	etag:%22fd4503c892ab725a2315d56ed04767d8%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_1024x1024.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_1024x102483aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:46	4464/4464	---M--	200	added ('OK')	image/jpeg	etag:%22ae3984a829b58ea86e07e43102c6a523%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11b_993e5ddb-2b58-4b7d-865e-4fe4e4c1392a_compact.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11b_993e5ddb-2b58-4b7d-865e-4fe4e4c1392a_compact83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:49	72162/72162	---M--	200	added ('OK')	image/jpeg	etag:%22ae3984a829b58ea86e07e43102c6a523%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11b_993e5ddb-2b58-4b7d-865e-4fe4e4c1392a_1024x1024.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11b_993e5ddb-2b58-4b7d-865e-4fe4e4c1392a_1024x102483aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:50	4407/4407	---M--	200	added ('OK')	image/jpeg	etag:%228a0748ba5c737d683e4dd53afb208ac4%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11c_b00835ee-1f35-4fd5-b497-158f0a86b8f6_compact.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11c_b00835ee-1f35-4fd5-b497-158f0a86b8f6_compact83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:54	147647/147647	---M--	200	added ('OK')	image/jpeg	etag:%22fd4503c892ab725a2315d56ed04767d8%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:55	22686/22686	---M--	200	added ('OK')	image/jpeg	etag:%22fd4503c892ab725a2315d56ed04767d8%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_grande.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_grande83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:59	77064/77064	---M--	200	added ('OK')	image/jpeg	etag:%228a0748ba5c737d683e4dd53afb208ac4%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11c_b00835ee-1f35-4fd5-b497-158f0a86b8f6_1024x1024.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11c_b00835ee-1f35-4fd5-b497-158f0a86b8f6_1024x102483aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:17:59	29596/29596	---M--	200	added ('OK')	image/jpeg	etag:%22ae3984a829b58ea86e07e43102c6a523%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11b_993e5ddb-2b58-4b7d-865e-4fe4e4c1392a_grande.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11b_993e5ddb-2b58-4b7d-865e-4fe4e4c1392a_grande83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:18:00	693/693	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Oct%202015%2016:18:00%20GMT	http://pinterest.com/pin/create/button/?url=http://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts&media=//cdn.shopify.com/s/files/1/0271/9799/products/11a_8f022d34-cedb-4ef2-b8e9-899fe488502a_1024x1024.jpeg?v=1380638451&description=Low-rise%20cut-off%20denim%20shorts	D:/Dropbox/themeforest/envy/pinterest.com/pin/create/button/index37d7.html	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:18:00	30982/30982	---M--	200	added ('OK')	image/jpeg	etag:%228a0748ba5c737d683e4dd53afb208ac4%22	http://cdn.shopify.com/s/files/1/0271/9799/products/11c_b00835ee-1f35-4fd5-b497-158f0a86b8f6_grande.jpeg?v=1380638451	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/11c_b00835ee-1f35-4fd5-b497-158f0a86b8f6_grande83aa.jpg	(from https://envy-stockholm.myshopify.com/products/low-rise-cut-off-denim-shorts)
00:18:00	786/786	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:80f996c41a0a4a7fe87738ba392e6969	http://envy-stockholm.myshopify.com/products/luau-printed-bikini.oembed	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/luau-printed-bikini.oembed	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:03	467509/467509	---M--	200	added ('OK')	image/jpeg	etag:%2203680854fb9ae591749272d04f057211%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281.jpeg?v=1380638441	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_ad016ddc-df5d-4a7c-ad61-6be196f3b281ab37.jpg	(from https://envy-stockholm.myshopify.com/products/le-garcon-distressed-bermuda-shorts)
00:18:03	5353/5353	---M--	200	added ('OK')	image/jpeg	etag:%2214cbe132065778bbeb8d6e7a7356f85e%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_compact.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_compact3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:05	6030/6030	---M--	200	added ('OK')	image/jpeg	etag:%2273399952962e8d1157e626b75ebd5fa5%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12b_0c0f43d1-01b5-4cf2-a8a9-c77ea00698b3_compact.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12b_0c0f43d1-01b5-4cf2-a8a9-c77ea00698b3_compact3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:19	113691/113691	---M--	200	added ('OK')	image/jpeg	etag:%2214cbe132065778bbeb8d6e7a7356f85e%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_1024x1024.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_1024x10243565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:20	104101/104101	---M--	200	added ('OK')	image/jpeg	etag:%2273399952962e8d1157e626b75ebd5fa5%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12b_0c0f43d1-01b5-4cf2-a8a9-c77ea00698b3_1024x1024.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12b_0c0f43d1-01b5-4cf2-a8a9-c77ea00698b3_1024x10243565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:21	5696/5696	---M--	200	added ('OK')	image/jpeg	etag:%2291769125d8aa3e6dec9453478f62a259%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12c_c8e5b8bc-1624-4b70-9a3d-1384b9ad8d9e_compact.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12c_c8e5b8bc-1624-4b70-9a3d-1384b9ad8d9e_compact3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:21	99275/99275	---M--	200	added ('OK')	image/jpeg	etag:%2291769125d8aa3e6dec9453478f62a259%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12c_c8e5b8bc-1624-4b70-9a3d-1384b9ad8d9e_1024x1024.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12c_c8e5b8bc-1624-4b70-9a3d-1384b9ad8d9e_1024x10243565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:26	175810/175810	---M--	200	added ('OK')	image/jpeg	etag:%2214cbe132065778bbeb8d6e7a7356f85e%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:27	649/649	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Oct%202015%2016:18:27%20GMT	http://pinterest.com/pin/create/button/?url=http://envy-stockholm.myshopify.com/products/luau-printed-bikini&media=//cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_1024x1024.jpeg?v=1380638461&description=Luau%20printed%20bikini	D:/Dropbox/themeforest/envy/pinterest.com/pin/create/button/index9aa6.html	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:28	49178/49178	---M--	200	added ('OK')	image/jpeg	etag:%2214cbe132065778bbeb8d6e7a7356f85e%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_grande.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12a_565b94b5-9b14-4ef7-af82-5d968f1780fb_grande3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:28	44427/44427	---M--	200	added ('OK')	image/jpeg	etag:%2273399952962e8d1157e626b75ebd5fa5%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12b_0c0f43d1-01b5-4cf2-a8a9-c77ea00698b3_grande.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12b_0c0f43d1-01b5-4cf2-a8a9-c77ea00698b3_grande3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:28	41782/41782	---M--	200	added ('OK')	image/jpeg	etag:%2291769125d8aa3e6dec9453478f62a259%22	http://cdn.shopify.com/s/files/1/0271/9799/products/12c_c8e5b8bc-1624-4b70-9a3d-1384b9ad8d9e_grande.jpeg?v=1380638461	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/12c_c8e5b8bc-1624-4b70-9a3d-1384b9ad8d9e_grande3565.jpg	(from https://envy-stockholm.myshopify.com/products/luau-printed-bikini)
00:18:31	729/729	---MCZ	200	added ('OK')	application/json+oembed	etag:cacheable:ddd48cf82b30023dec11d6abfdb7e72c	http://envy-stockholm.myshopify.com/products/missoni-knitted-gloves.oembed	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/missoni-knitted-gloves.oembed	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:18:33	6410/6410	---M--	200	added ('OK')	image/jpeg	etag:%222a19c08ca8ecb32443d87f0e252d3ec2%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10a_compact.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10a_compact37a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:18:34	4531/4531	---M--	200	added ('OK')	image/jpeg	etag:%222dc9d63a53d55df43e26c76b3a8b23c1%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10b_compact.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10b_compact37a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:18:52	103925/103925	---M--	200	added ('OK')	image/jpeg	etag:%22433a11fbefb0a7669767435d340ea450%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10c_1024x1024.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10c_1024x102437a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:18:54	5388/5388	---M--	200	added ('OK')	image/jpeg	etag:%22433a11fbefb0a7669767435d340ea450%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10c_compact.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10c_compact37a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:18:59	162047/162047	---M--	200	added ('OK')	image/jpeg	etag:%222dc9d63a53d55df43e26c76b3a8b23c1%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10b_1024x1024.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10b_1024x102437a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:19:00	190747/190747	---M--	200	added ('OK')	image/jpeg	etag:%222a19c08ca8ecb32443d87f0e252d3ec2%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10a_1024x1024.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10a_1024x102437a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:19:04	66264/66264	---M--	200	added ('OK')	image/jpeg	etag:%222a19c08ca8ecb32443d87f0e252d3ec2%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10a_grande.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10a_grande37a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:19:04	587/587	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2006%20Oct%202015%2016:19:04%20GMT	http://pinterest.com/pin/create/button/?url=http://envy-stockholm.myshopify.com/products/missoni-knitted-gloves&media=//cdn.shopify.com/s/files/1/0271/9799/products/10a_1024x1024.jpeg?v=1380638473&description=Missoni%20Knitted%20gloves	D:/Dropbox/themeforest/envy/pinterest.com/pin/create/button/index4094.html	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:19:05	47008/47008	---M--	200	added ('OK')	image/jpeg	etag:%222dc9d63a53d55df43e26c76b3a8b23c1%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10b_grande.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10b_grande37a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:19:05	41091/41091	---M--	200	added ('OK')	image/jpeg	etag:%22433a11fbefb0a7669767435d340ea450%22	http://cdn.shopify.com/s/files/1/0271/9799/products/10c_grande.jpeg?v=1380638473	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/10c_grande37a0.jpg	(from https://envy-stockholm.myshopify.com/products/missoni-knitted-gloves)
00:19:08	31132/31132	---MCZ	200	added ('OK')	text/html	etag:cacheable:384c839eda9e6ad5c8a923a8cb4927f6	https://envy-stockholm.myshopify.com/products/see-by-chloe-checked-tailored-pant	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/see-by-chloe-checked-tailored-pant.html	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
00:19:13	25468/25468	---M--	200	added ('OK')	image/jpeg	etag:%226e15a5bad34c99ae0218b3a251b1ffb0%22	http://cdn.shopify.com/s/files/1/0271/9799/products/image6a_large.jpeg?v=1380638587'	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/image6a_largea28d.jpg	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
00:19:34	23197/23197	---MCZ	200	added ('OK')	text/html	etag:cacheable:095d5434eb7ba5fd9f672ee9d8e1d294	https://envy-stockholm.myshopify.com/products/skull-print-silk-chiffon-scarf	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/skull-print-silk-chiffon-scarf.html	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
00:19:42	52741/52741	---M--	200	added ('OK')	image/jpeg	etag:%224af42d6f045d58d7a8f246b66b314b5b%22	http://cdn.shopify.com/s/files/1/0271/9799/products/4a_large.jpeg?v=1380638597'	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/4a_largec049.jpg	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
00:20:03	23262/23262	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2b030f44ff8ad47c9dbdaa7fc64c78c	https://envy-stockholm.myshopify.com/products/skull-print-silk-chiffon-scarf-1	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/skull-print-silk-chiffon-scarf-1.html	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
00:20:09	31405/31405	---M--	200	added ('OK')	image/jpeg	etag:%22daae496d48b1239fb89167c5eea0628a%22	http://cdn.shopify.com/s/files/1/0271/9799/products/7a_large.jpeg?v=1380638608'	D:/Dropbox/themeforest/envy/cdn.shopify.com/s/files/1/0271/9799/products/7a_largeab74.jpg	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
00:20:26	23732/23732	---MCZ	200	added ('OK')	text/html	etag:cacheable:8f7315137a42dbef50e960ece113b37c	https://envy-stockholm.myshopify.com/products/soleil-strapless-linen-mini-dress	D:/Dropbox/themeforest/envy/envy-stockholm.myshopify.com/products/soleil-strapless-linen-mini-dress.html	(from https://envy-stockholm.myshopify.com/collections/all?page=4)
